,TP,FP,FN,TN,coverage,accuracy,precision,recall,F1,max_epochs,warmup_frac,calibration_frac,transformer_lr,score_lr,use_counts,batch_size,regularization,norm,alpha_decay,fold,threshold,alpha
139,910566,0,434494,1711201472,1.0,0.9997462877697737,1.0,0.6769705440649487,0.8073732081470952,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,1,0.65,170.8879852294922
140,903412,0,441648,1711201472,1.0,0.9997421103650339,1.0,0.6716518222235439,0.803578608050267,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,1,0.7000000000000001,170.8879852294922
141,775972,0,569088,1711201472,1.0,0.9996676948688014,1.0,0.5769051194742242,0.7316928740349037,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,1,0.75,170.8879852294922
142,502154,0,842906,1711201472,1.0,0.9995078054906832,1.0,0.3733320446671524,0.543687953859163,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,1,0.8,170.8879852294922
143,481382,0,863678,1711201472,1.0,0.9994956761852238,1.0,0.3578888674111192,0.5271254165202071,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,1,0.8500000000000001,170.8879852294922
144,360000,0,985060,1711201472,1.0,0.9994247981111207,1.0,0.26764605296418004,0.4222725299989443,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,1,0.9,170.8879852294922
145,139392,0,1205668,1711201472,1.0,0.9992959794215974,1.0,0.10363255170773052,0.18780263693268628,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,1,0.9500000000000001,170.8879852294922
146,0,0,1345060,1711201472,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,1,1.0,170.8879852294922
147,1010106,1350433716,12276,151187124,1.0,0.101286338481218,0.0007474272948357893,0.9879927463511682,0.0014937245707324158,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,2,0.0,23.542510986328125
148,1007292,349484248,15090,1152136592,1.0,0.7674102988101057,0.0028739409801446275,0.985240350475654,0.0057311641841599655,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,2,0.05,23.542510986328125
149,969548,3081174,52834,1498539666,1.0,0.9979143365809559,0.23935189825418776,0.948322642613035,0.38223068164973556,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,2,0.1,23.542510986328125
150,967208,392764,55174,1501228076,1.0,0.9997018999630506,0.7111969952322548,0.946033869923375,0.8119767255412084,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,2,0.15000000000000002,23.542510986328125
151,921218,50606,101164,1501570234,1.0,0.9998989979805066,0.94792678509689,0.9010506835996721,0.923894522431484,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,2,0.2,23.542510986328125
152,910836,43920,111546,1501576920,1.0,0.9998965383148016,0.9539987179970589,0.8908959664782831,0.9213681594304495,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,2,0.25,23.542510986328125
153,801320,40600,221062,1501580240,1.0,0.9998258655173969,0.9517768909160015,0.7837774921702456,0.8596461302943407,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,2,0.30000000000000004,23.542510986328125
154,789580,8806,232802,1501612034,1.0,0.9998392113334272,0.9889702474742793,0.772294504402464,0.867304346297826,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,2,0.35000000000000003,23.542510986328125
155,764750,8806,257632,1501612034,1.0,0.9998226871182067,0.9886162087812647,0.7480080830844048,0.8516440990724624,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,2,0.4,23.542510986328125
156,649124,2636,373258,1501618204,1.0,0.9997498448104669,0.9959555664661839,0.6349133689755884,0.775470659000252,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,2,0.45,23.542510986328125
157,647580,1852,374802,1501618988,1.0,0.9997493390350514,0.9971482772638244,0.6334031702436076,0.7747034060009068,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,2,0.5,23.542510986328125
158,569240,1852,453142,1501618988,1.0,0.9996972042376138,0.9967570899259663,0.5567781905393483,0.7144641205316183,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,2,0.55,23.542510986328125
159,540300,1852,482082,1501618988,1.0,0.9996779448421855,0.9965839838274138,0.5284717453945785,0.6906848940323445,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,2,0.6000000000000001,23.542510986328125
160,529748,1510,492634,1501619330,1.0,0.9996711501487743,0.9971576898606703,0.5181507499153937,0.6819443371694858,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,2,0.65,23.542510986328125
161,519574,1508,502808,1501619332,1.0,0.9996643807441338,0.997106021700999,0.5081994792553077,0.6732570374171344,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,2,0.7000000000000001,23.542510986328125
162,514990,0,507392,1501620840,1.0,0.9996623336846888,1.0,0.503715832242743,0.6699614667107247,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,2,0.75,23.542510986328125
163,495478,0,526904,1501620840,1.0,0.9996493485663891,1.0,0.48463098919973163,0.6528639004914815,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,2,0.8,23.542510986328125
164,430902,0,591480,1501620840,1.0,0.9996063736279243,1.0,0.4214686878290111,0.5930045331814016,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,2,0.8500000000000001,23.542510986328125
165,420146,0,602236,1501620840,1.0,0.9995992155748066,1.0,0.4109481583204712,0.5825134763415337,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,2,0.9,23.542510986328125
166,101482,0,920900,1501620840,1.0,0.9993871466050509,1.0,0.09926035474020474,0.1805948050653816,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,2,0.9500000000000001,23.542510986328125
167,0,0,1022382,1501620840,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,2,1.0,23.542510986328125
168,1005886,1488790726,165568,123160304,1.0,0.07697257414211331,0.0006751834390666476,0.8586645314284641,0.001349305894523431,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,3,0.0,21.30091667175293
169,997426,836191316,174028,775759714,1.0,0.4815239683932147,0.0011913992030246389,0.8514427369747339,0.002379468884040387,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,3,0.05,21.30091667175293
170,994346,146711854,177108,1465239176,1.0,0.9089412220975528,0.006731917820646662,0.8488135257551727,0.013357894529960822,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,3,0.1,21.30091667175293
171,952338,3670690,219116,1608280340,1.0,0.997588648079373,0.2059987523328866,0.8129538163683764,0.3287051370597061,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,3,0.15000000000000002,21.30091667175293
172,934788,851212,236666,1611099818,1.0,0.9993256073169953,0.523397536394177,0.7979724342569149,0.6321572541787632,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,3,0.2,21.30091667175293
173,925674,659358,245780,1611291672,1.0,0.9994388907172408,0.5840096603727875,0.7901923592390312,0.6716333766977232,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,3,0.25,21.30091667175293
174,925640,68984,245814,1611882046,1.0,0.9998048517684662,0.9306431375072389,0.7901633354788152,0.8546691301051947,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,3,0.30000000000000004,21.30091667175293
175,920842,64162,250612,1611886868,1.0,0.9998048666464437,0.9348611782287178,0.7860675707283428,0.8540319357019706,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,3,0.35000000000000003,21.30091667175293
176,917960,38972,253494,1611912058,1.0,0.9998186957265175,0.95927401320052,0.783607380230039,0.8625878952408068,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,3,0.4,21.30091667175293
177,903906,38474,267548,1611912556,1.0,0.9998102921489005,0.9591735817822958,0.7716103235807809,0.8552289347224049,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,3,0.45,21.30091667175293
178,899698,4988,271756,1611946042,1.0,0.9998284420416026,0.9944864848135154,0.7680182064340555,0.8667026308437773,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,3,0.5,21.30091667175293
179,865186,4988,306268,1611946042,1.0,0.999807047509977,0.9942678131040459,0.7385573825348669,0.847545194325313,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,3,0.55,21.30091667175293
180,859768,1868,311686,1611949162,1.0,0.9998056229436326,0.9978320311593295,0.7339323609804568,0.8457746582787777,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,3,0.6000000000000001,21.30091667175293
181,827870,1772,343584,1611949258,1.0,0.9997859083836315,0.9978641389900704,0.7067029520578699,0.8274165757165074,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,3,0.65,21.30091667175293
182,825340,1772,346114,1611949258,1.0,0.9997843399968381,0.9978576057414231,0.7045432428418017,0.8259321933826553,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,3,0.7000000000000001,21.30091667175293
183,766374,1772,405080,1611949258,1.0,0.9997477860459851,0.9976931468757242,0.6542075062273038,0.7902392245823882,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,3,0.75,21.30091667175293
184,704576,12,466878,1611951018,1.0,0.999710567545471,0.999982968770402,0.6014542611148197,0.7511303051850652,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,3,0.8,21.30091667175293
185,639532,12,531922,1611951018,1.0,0.9996702457468195,0.9999812366310996,0.54593010054172,0.7062757661797529,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,3,0.8500000000000001,21.30091667175293
186,552488,12,618966,1611951018,1.0,0.9996162858021388,0.9999782805429864,0.4716258598288964,0.6409544570214751,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,3,0.9,21.30091667175293
187,472112,0,699342,1611951030,1.0,0.999566466894525,1.0,0.40301369067842185,0.5744971604425986,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,3,0.9500000000000001,21.30091667175293
188,0,0,1171454,1611951030,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,3,1.0,21.30091667175293
189,788606,1523318038,0,119017752,1.0,0.07291374791321642,0.0005174217979460497,1.0,0.0010343084221686703,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,4,0.0,91.3729019165039
190,788606,468783568,0,1173552222,1.0,0.7146998917786137,0.0016794138231879133,1.0,0.003353196242254722,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,4,0.05,91.3729019165039
191,735824,21155194,52782,1621180596,1.0,0.987092896891052,0.03361305536361991,0.933069238631205,0.06488855370794507,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,4,0.1,91.3729019165039
192,706764,444680,81842,1641891110,1.0,0.9996795604755905,0.613806663632795,0.8962194048739167,0.7286039019612897,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,4,0.15000000000000002,91.3729019165039
193,705064,241712,83542,1642094078,1.0,0.9998020515057826,0.744699907897961,0.8940637022797189,0.8125749834906665,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,4,0.2,91.3729019165039
194,703034,219122,85572,1642116668,1.0,0.9998145642528699,0.7623807685467535,0.8914895397701768,0.8218957400269588,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,4,0.25,91.3729019165039
195,629818,4464,158788,1642331326,1.0,0.9999006453799862,0.9929621209493569,0.7986472332191233,0.8852671468168963,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,4,0.30000000000000004,91.3729019165039
196,618364,3256,170242,1642332534,1.0,0.9998944096987287,0.9947620732923651,0.7841228699756279,0.8769714925125476,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,4,0.35000000000000003,91.3729019165039
197,601934,360,186672,1642335430,1.0,0.9998861729516917,0.999402285262679,0.7632886384328803,0.865531670141635,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,4,0.4,91.3729019165039
198,534838,288,253768,1642335502,1.0,0.999845382369942,0.9994618089945172,0.6782068612209392,0.8080759549516064,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,4,0.45,91.3729019165039
199,528028,228,260578,1642335562,1.0,0.9998412743425665,0.9995683910831112,0.6695713702406525,0.8019488754326574,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,4,0.5,91.3729019165039
200,524740,8,263866,1642335782,1.0,0.9998394071680499,0.9999847545869637,0.6654019878114039,0.7990838722842433,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,4,0.55,91.3729019165039
201,520364,8,268242,1642335782,1.0,0.9998367439491173,0.9999846263826647,0.6598529557218688,0.7950691302680413,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,4,0.6000000000000001,91.3729019165039
202,462960,8,325646,1642335782,1.0,0.9998018080671234,0.9999827201880044,0.5870612194175545,0.7398044382513539,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,4,0.65,91.3729019165039
203,453918,0,334688,1642335790,1.0,0.9997963100050035,1.0,0.575595417737121,0.7306386033589694,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,4,0.7000000000000001,91.3729019165039
204,410700,0,377906,1642335790,1.0,0.999770007675061,1.0,0.5207923855512131,0.6848960982434841,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,4,0.75,91.3729019165039
205,406758,0,381848,1642335790,1.0,0.9997676085870738,1.0,0.5157936916533732,0.6805592271475467,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,4,0.8,91.3729019165039
206,402944,0,385662,1642335790,1.0,0.9997652873994575,1.0,0.5109573094802727,0.6763358650497251,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,4,0.8500000000000001,91.3729019165039
207,383820,0,404786,1642335790,1.0,0.9997536485971571,1.0,0.4867069233558964,0.654744947655545,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,4,0.9,91.3729019165039
208,249968,0,538638,1642335790,1.0,0.9996721867186007,1.0,0.31697450945085376,0.48136772151045565,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,4,0.9500000000000001,91.3729019165039
209,0,0,788606,1642335790,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,100,True,8,1e-08,1.0,1e-06,4,1.0,91.3729019165039
210,834538,1429252454,221898,90405540,1.0,0.059998166782700944,0.0005835575071086305,0.7899560408770622,0.001166253477705241,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,0,0.0,141.55142211914062
211,834538,773455486,221898,746202508,1.0,0.4912408478954198,0.0010778106060165384,0.7899560408770622,0.0021526841046001556,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,0,0.05,141.55142211914062
212,833256,41117398,223180,1478540596,1.0,0.9728150287888042,0.019862765429115838,0.7887425267597847,0.03874970382790373,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,0,0.1,141.55142211914062
213,823916,647356,232520,1519010638,1.0,0.9994214061610502,0.5600025012370249,0.7799014800707283,0.6519075779322611,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,0,0.15000000000000002,141.55142211914062
214,795244,53298,261192,1519604696,1.0,0.9997931958862256,0.9371887307876334,0.7527611705772995,0.8349114792926743,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,0,0.2,141.55142211914062
215,795186,35636,261250,1519622358,1.0,0.9998047720241597,0.9571075392803753,0.7527062690025709,0.842689234858191,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,0,0.25,141.55142211914062
216,747266,35360,309170,1519622634,1.0,0.9997734420130412,0.9548187767848244,0.7073462093302386,0.8126599320740682,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,0,0.30000000000000004,141.55142211914062
217,715482,30174,340954,1519627820,1.0,0.9997559515496937,0.9595336187196241,0.6772601463789572,0.7940571291587776,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,0,0.35000000000000003,141.55142211914062
218,705676,23964,350760,1519634030,1.0,0.9997535868716653,0.9671564058987994,0.6679779939343226,0.7901970576839954,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,0,0.4,141.55142211914062
219,702800,23964,353636,1519634030,1.0,0.9997516956553112,0.9670264349912764,0.665255633090883,0.788245850157021,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,0,0.45,141.55142211914062
220,686410,96,370026,1519657898,1.0,0.9997566130808662,0.9998601614552531,0.6497412053356758,0.7876452572719,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,0,0.5,141.55142211914062
221,641998,96,414438,1519657898,1.0,0.9997274083865962,0.9998504891807118,0.6077017443555501,0.755945435170412,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,0,0.55,141.55142211914062
222,635076,0,421360,1519657994,1.0,0.9997229197068906,1.0,0.6011495253853523,0.7508974219514848,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,0,0.6000000000000001,141.55142211914062
223,631604,0,424832,1519657994,1.0,0.999720636569484,1.0,0.5978630035326323,0.7483282386673302,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,0,0.65,141.55142211914062
224,528270,0,528166,1519657994,1.0,0.9996526856130378,1.0,0.5000492221014808,0.6667104182100654,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,0,0.7000000000000001,141.55142211914062
225,486944,0,569492,1519657994,1.0,0.9996255102281103,1.0,0.46093090352846744,0.6310098614728713,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,0,0.75,141.55142211914062
226,335196,0,721240,1519657994,1.0,0.9995257229195885,1.0,0.3172894524609158,0.4817308023960358,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,0,0.8,141.55142211914062
227,326236,0,730200,1519657994,1.0,0.9995198309520874,1.0,0.30880810574421924,0.4718921045627597,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,0,0.8500000000000001,141.55142211914062
228,303768,0,752668,1519657994,1.0,0.99950505631751,1.0,0.28754037158900303,0.4466506494614043,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,0,0.9,141.55142211914062
229,199742,0,856694,1519657994,1.0,0.999436650311788,1.0,0.18907155757660662,0.31801544048693736,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,0,0.9500000000000001,141.55142211914062
230,0,0,1056436,1519657994,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,0,1.0,141.55142211914062
231,1345060,1583284670,0,127916802,1.0,0.0754793283479669,0.0008488165875822612,1.0,0.0016961934180555291,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,1,0.0,173.9479217529297
232,1327504,505902782,17556,1205298690,1.0,0.7045800925425599,0.0026171623356102203,0.9869477941504469,0.005220481135945587,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,1,0.05,173.9479217529297
233,1327390,6856644,17670,1704344828,1.0,0.9959859111145016,0.16219263018702024,0.9868630395670082,0.278597314707988,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,1,0.1,173.9479217529297
234,1287822,1483362,57238,1709718110,1.0,0.9991004040058399,0.4647190514956784,0.9574457645012119,0.6257267547793571,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,1,0.15000000000000002,173.9479217529297
235,987634,380588,357426,1710820884,1.0,0.9995690546293431,0.721837538060344,0.7342676163145139,0.7279995223496858,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,1,0.2,173.9479217529297
236,987278,309272,357782,1710892200,1.0,0.9996104899998127,0.7614654274806216,0.7340029441065826,0.747482028005648,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,1,0.25,173.9479217529297
237,982134,226944,362926,1710974528,1.0,0.9996555597240846,0.812299950871656,0.7301785793942278,0.7690531991615175,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,1,0.30000000000000004,173.9479217529297
238,981600,188792,363460,1711012680,1.0,0.9996775258425503,0.8386933608568753,0.7297815710823309,0.7804561565873648,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,1,0.35000000000000003,173.9479217529297
239,951150,185456,393910,1711016016,1.0,0.9996616932800516,0.8368335201468231,0.7071431757691107,0.7665415088090017,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,1,0.4,173.9479217529297
240,925646,40306,419414,1711161166,1.0,0.999731557659071,0.9582732889418936,0.688181939839115,0.8010741614496161,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,1,0.45,173.9479217529297
241,909718,27480,435342,1711173992,1.0,0.9997297463214273,0.9706785545850504,0.6763400889179665,0.7972087292497168,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,1,0.5,173.9479217529297
242,908428,27480,436632,1711173992,1.0,0.9997289930572234,0.9706381396462045,0.6753810238948449,0.7965284914124178,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,1,0.55,173.9479217529297
243,756040,27480,589020,1711173992,1.0,0.9996400097816437,0.9649275066367163,0.5620864496751075,0.7103702938108974,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,1,0.6000000000000001,173.9479217529297
244,754088,27480,590972,1711173992,1.0,0.9996388699586003,0.9648399115623977,0.560635213299035,0.7091865620127262,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,1,0.65,173.9479217529297
245,752504,0,592556,1711201472,1.0,0.9996539912995486,1.0,0.5594575706659926,0.7175027794145971,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,1,0.7000000000000001,173.9479217529297
246,636372,0,708688,1711201472,1.0,0.9995861788355774,1.0,0.47311792782478107,0.6423354422458102,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,1,0.75,173.9479217529297
247,632474,0,712586,1711201472,1.0,0.9995839026930452,1.0,0.4702199158401856,0.6396592928364316,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,1,0.8,173.9479217529297
248,602782,0,742278,1711201472,1.0,0.9995665647699902,1.0,0.4481450641607066,0.6189228900496037,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,1,0.8500000000000001,173.9479217529297
249,390614,0,954446,1711201472,1.0,0.9994426744137076,1.0,0.2904063759237506,0.45010065254189435,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,1,0.9,173.9479217529297
250,154294,0,1190766,1711201472,1.0,0.9993046810829663,1.0,0.1147116113779311,0.20581397054998352,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,1,0.9500000000000001,173.9479217529297
251,0,0,1345060,1711201472,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,1,1.0,173.9479217529297
252,1010106,1350433716,12276,151187124,1.0,0.101286338481218,0.0007474272948357893,0.9879927463511682,0.0014937245707324158,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,2,0.0,15.120261192321777
253,1008720,329353690,13662,1172267150,1.0,0.7808080140529859,0.003053374020367511,0.9866370886811388,0.006087907618886747,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,2,0.05,15.120261192321777
254,1006402,34769732,15980,1466851108,1.0,0.9768503184982922,0.02813054087957072,0.9843698343671935,0.054697966624523656,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,2,0.1,15.120261192321777
255,970080,2399002,52302,1499221838,1.0,0.9983686719747503,0.28793600155769433,0.9488429960621373,0.4418025514953555,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,2,0.15000000000000002,15.120261192321777
256,876480,291784,145902,1501329056,1.0,0.9997087226072084,0.750241383796813,0.8572920884757361,0.8002023147509912,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,2,0.2,15.120261192321777
257,836612,14370,185770,1501606470,1.0,0.999866808037284,0.983113626375176,0.8182968792486566,0.8931654499606057,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,2,0.25,15.120261192321777
258,833508,11106,188874,1501609734,1.0,0.9998669145163189,0.9868507981160625,0.8152608320569024,0.8928867549796571,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,2,0.30000000000000004,15.120261192321777
259,766960,9316,255422,1501611524,1.0,0.999823818457952,0.9879991137172861,0.7501697017357505,0.8528135976933914,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,2,0.35000000000000003,15.120261192321777
260,750692,6660,271690,1501614180,1.0,0.9998147597540622,0.9912062026640188,0.7342578410026781,0.8436002234041716,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,2,0.4,15.120261192321777
261,663614,5538,358768,1501615302,1.0,0.9997575565545658,0.991723853474248,0.6490861537077139,0.7846298093919485,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,2,0.45,15.120261192321777
262,588300,4602,434082,1501616238,1.0,0.9997080584442286,0.9922381776414989,0.5754209287722202,0.7284167985320229,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,2,0.5,15.120261192321777
263,587876,4598,434506,1501616242,1.0,0.9997077789367621,0.9922393218942941,0.5750062109857177,0.7280847332517574,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,2,0.55,15.120261192321777
264,529172,1850,493210,1501618990,1.0,0.9996705405562998,0.9965161518731804,0.5175873597148619,0.6813063440032342,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,2,0.6000000000000001,15.120261192321777
265,516582,1850,505800,1501618990,1.0,0.9996621619872451,0.9964315474353435,0.5052729801581014,0.6705312906035382,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,2,0.65,15.120261192321777
266,516238,1850,506144,1501618990,1.0,0.9996619330573202,0.9964291780546934,0.5049365110105616,0.6702344089790778,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,2,0.7000000000000001,15.120261192321777
267,502974,1508,519408,1501619332,1.0,0.9996533335442683,0.9970107952315445,0.49196288667054,0.6588327447631223,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,2,0.75,15.120261192321777
268,496388,1508,525994,1501619332,1.0,0.9996489506009963,0.9969712550412134,0.4855210674679327,0.6530226708536202,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,2,0.8,15.120261192321777
269,419066,0,603316,1501620840,1.0,0.9995984968413214,1.0,0.40989180169447426,0.5814514293959961,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,2,0.8500000000000001,15.120261192321777
270,167276,0,855106,1501620840,1.0,0.9994309321151684,1.0,0.16361399163913293,0.2812169547886872,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,2,0.9,15.120261192321777
271,98886,0,923496,1501620840,1.0,0.9993854189827105,1.0,0.09672118640586395,0.176382452723167,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,2,0.9500000000000001,15.120261192321777
272,0,0,1022382,1501620840,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,2,1.0,15.120261192321777
273,1005886,1488790726,165568,123160304,1.0,0.07697257414211331,0.0006751834390666476,0.8586645314284641,0.001349305894523431,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,3,0.0,93.14685821533203
274,993642,279823456,177812,1332127574,1.0,0.8264228099371034,0.003538395657090652,0.8482125631907015,0.007047392477124391,1,0.1,0,1e-05,100,True,8,1e-07,1.0,1e-06,3,0.05,93.14685821533203
