,TP,FP,FN,TN,coverage,accuracy,precision,recall,F1,max_epochs,warmup_frac,calibration_frac,transformer_lr,score_lr,use_counts,batch_size,score_decay,dispersion,fold,threshold,alpha
400,166684,0,855698,1501620840,1.0,0.9994305381427395,1.0,0.16303495171080867,0.2803612246923215,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,2,0.86,85.22881317138672
401,164552,0,857830,1501620840,1.0,0.9994291193096002,1.0,0.16094962548245176,0.2772723672925369,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,2,0.88,85.22881317138672
402,136218,0,886164,1501620840,1.0,0.9994102632035164,1.0,0.13323591377782473,0.2351424132573796,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,2,0.9,85.22881317138672
403,133304,0,889078,1501620840,1.0,0.9994083239540943,1.0,0.13038570710360706,0.23069241991336747,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,2,0.92,85.22881317138672
404,116844,0,905538,1501620840,1.0,0.9993973699233842,1.0,0.11428604963702413,0.20512874530602357,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,2,0.9400000000000001,85.22881317138672
405,85324,0,937058,1501620840,1.0,0.9993763935535191,1.0,0.08345608588570612,0.15405531792732005,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,2,0.96,85.22881317138672
406,28872,0,993510,1501620840,1.0,0.9993388250880487,1.0,0.028239933801651438,0.05492868517028235,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,2,0.98,85.22881317138672
407,0,0,1022382,1501620840,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,2,1.0,85.22881317138672
408,1171454,1611951030,0,0,1.0,0.0007262027599387178,0.0007262027599387178,1.0,0.0014513515443802653,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.0,34.3499870300293
409,1169336,1417621450,2118,194329580,1.0,0.12119285295387403,0.0008241778925677348,0.9981919904665484,0.0016469959088489564,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.02,34.3499870300293
410,1148330,926936596,23124,685014434,1.0,0.4253630897875452,0.0012373113363119098,0.9802604284931375,0.0024715030743184133,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.04,34.3499870300293
411,1148330,463538576,23124,1148412454,1.0,0.7126308109905435,0.002471190784962639,0.9802604284931375,0.004929953387548954,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.06,34.3499870300293
412,1108458,113310414,62996,1498640616,1.0,0.9297180399352738,0.009687720046741939,0.9462240941599073,0.0191790790519961,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.08,34.3499870300293
413,1108458,6970524,62996,1604980506,1.0,0.9956398103245333,0.13720268221912116,0.9462240941599073,0.23965529840971816,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.1,34.3499870300293
414,1085028,2807058,86426,1609143972,1.0,0.9982062837579294,0.27877801261328755,0.9262233088111014,0.4285649960304451,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.12,34.3499870300293
415,1083072,1520852,88382,1610430178,1.0,0.999002410532392,0.41593840680449967,0.9245535889586787,0.5737555285854821,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.14,34.3499870300293
416,1083044,1422618,88410,1610528412,1.0,0.9990632899764356,0.4322386658695387,0.9245296870385009,0.5890725231404177,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.16,34.3499870300293
417,1082204,1346790,89250,1610604240,1.0,0.9991097762170923,0.4455358885201034,0.923812629433166,0.6011496347121248,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.18,34.3499870300293
418,1082204,1345788,89250,1610605242,1.0,0.9991103973726523,0.44571975525454777,0.923812629433166,0.6013169804464353,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.2,34.3499870300293
419,1082204,1314872,89250,1610636158,1.0,0.9991295626873179,0.4514683723002525,0.923812629433166,0.606526496904888,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.22,34.3499870300293
420,1082204,1311238,89250,1610639792,1.0,0.9991318154610757,0.4521538437112744,0.923812629433166,0.607144780661203,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.24,34.3499870300293
421,1077152,61222,94302,1611889808,1.0,0.9999035882262243,0.9462197836563379,0.9195000401210803,0.9326685796518182,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.26,34.3499870300293
422,1077152,11902,94302,1611939128,1.0,0.9999341624699591,0.9890712489922446,0.9195000401210803,0.9530176402826267,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.28,34.3499870300293
423,1076380,11902,95074,1611939128,1.0,0.9999336838950166,0.9890634964099378,0.9188410300361772,0.9526599567383093,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.3,34.3499870300293
424,1076380,11902,95074,1611939128,1.0,0.9999336838950166,0.9890634964099378,0.9188410300361772,0.9526599567383093,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.32,34.3499870300293
425,1076080,11902,95374,1611939128,1.0,0.9999334979202981,0.9890604807800129,0.918584938034272,0.9525208945949343,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.34,34.3499870300293
426,1063820,11704,107634,1611939326,1.0,0.9999260204967796,0.9891178625488599,0.9081193115564077,0.9468895556609811,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.36,34.3499870300293
427,1061268,11704,110186,1611939326,1.0,0.9999244384718402,0.9890919800330298,0.9059408222601997,0.9456921279650119,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.38,34.3499870300293
428,1053708,11704,117746,1611939326,1.0,0.9999197519089319,0.9890145783978405,0.8994873038121856,0.9421288534941297,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.4,34.3499870300293
429,1027006,4684,144448,1611946346,1.0,0.9999075507275615,0.9954598765132937,0.876693408362599,0.9323094632034947,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.42,34.3499870300293
430,889268,1868,282186,1611949162,1.0,0.9998239104576265,0.9979037991956334,0.7591147411678136,0.8622828579601375,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.44,34.3499870300293
431,885056,1868,286398,1611949162,1.0,0.9998212993725776,0.9978938443429201,0.7555192094610629,0.8599547799286622,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.46,34.3499870300293
432,882536,1868,288918,1611949162,1.0,0.9998197371849415,0.9978878431124237,0.7533680366450582,0.8585573517237086,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.48,34.3499870300293
433,882536,1868,288918,1611949162,1.0,0.9998197371849415,0.9978878431124237,0.7533680366450582,0.8585573517237086,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.5,34.3499870300293
434,882536,1868,288918,1611949162,1.0,0.9998197371849415,0.9978878431124237,0.7533680366450582,0.8585573517237086,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.52,34.3499870300293
435,881276,1868,290178,1611949162,1.0,0.9998189560911235,0.9978848296540541,0.7522924502370558,0.8578573521438257,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.54,34.3499870300293
436,847836,1868,323618,1611949162,1.0,0.9997982261091589,0.9978015873763099,0.7237467284246757,0.8389606354377045,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.56,34.3499870300293
437,847836,1868,323618,1611949162,1.0,0.9997982261091589,0.9978015873763099,0.7237467284246757,0.8389606354377045,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.58,34.3499870300293
438,846544,108,324910,1611950922,1.0,0.9997985162297198,0.9998724387351592,0.7226438255364701,0.8389489947505235,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.6,34.3499870300293
439,830362,12,341092,1611951018,1.0,0.9997885442653095,0.9999855486804741,0.7088302229536969,0.8296037421796479,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.62,34.3499870300293
440,828544,12,342910,1611951018,1.0,0.9997874172585148,0.9999855169716954,0.7072783054221506,0.8285398573007136,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.64,34.3499870300293
441,805728,12,365726,1611951018,1.0,0.999773273261251,0.9999851068582918,0.6878016550372443,0.8150216923579578,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.66,34.3499870300293
442,791946,12,379508,1611951018,1.0,0.9997647295826794,0.9999848476813165,0.6760367884697137,0.8067038400498725,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.68,34.3499870300293
443,716864,12,454590,1611951018,1.0,0.9997181850699441,0.9999832607033853,0.6119437895128618,0.759257121371794,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.7000000000000001,34.3499870300293
444,716856,12,454598,1611951018,1.0,0.9997181801106183,0.9999832605165805,0.611936960392811,0.7592518648832138,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.72,34.3499870300293
445,660768,12,510686,1611951018,1.0,0.9996834102772323,0.9999818396440571,0.5640579997165915,0.721270318092558,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.74,34.3499870300293
446,621392,12,550062,1611951018,1.0,0.9996590004755026,0.9999806888916067,0.5304450708265114,0.6931859634170693,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.76,34.3499870300293
447,620204,12,551250,1611951018,1.0,0.9996582640156171,0.9999806519019181,0.5294309464989663,0.6923194561498489,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.78,34.3499870300293
448,616270,12,555184,1611951018,1.0,0.9996558252671407,0.9999805283944687,0.5260727267139811,0.6894418415246995,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.8,34.3499870300293
449,614268,12,557186,1611951018,1.0,0.9996545841958521,0.9999804649345575,0.5243637394212662,0.6879725647828848,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.8200000000000001,34.3499870300293
450,604188,0,567266,1611951030,1.0,0.9996483428842965,1.0,0.5157590481572473,0.6805290706122068,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.84,34.3499870300293
451,564154,0,607300,1611951030,1.0,0.9996235251780174,1.0,0.48158442414298813,0.6500937999824845,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.86,34.3499870300293
452,541286,0,630168,1611951030,1.0,0.9996093489451356,1.0,0.4620633844777516,0.6320702500087579,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.88,34.3499870300293
453,434962,0,736492,1611951030,1.0,0.9995434370252073,1.0,0.3713009644424792,0.5415309608470035,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.9,34.3499870300293
454,377240,0,794214,1611951030,1.0,0.9995076542495207,1.0,0.32202715599588205,0.4871717718283922,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.92,34.3499870300293
455,375428,0,796026,1611951030,1.0,0.9995065309622204,1.0,0.3204803603043739,0.4853996620298123,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.9400000000000001,34.3499870300293
456,333222,0,838232,1611951030,1.0,0.9994803667989789,1.0,0.28445163019632014,0.44291528541692693,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.96,34.3499870300293
457,69226,0,1102228,1611951030,1.0,0.9993167115262898,1.0,0.05909408307965998,0.11159364219621498,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,0.98,34.3499870300293
458,0,0,1171454,1611951030,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,3,1.0,34.3499870300293
459,788606,1642335790,0,0,1.0,0.00047994296835940836,0.00047994296835940836,1.0,0.0009594254672121632,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,4,0.0,109.35440826416016
460,788606,1449520254,0,192815536,1.0,0.11782683190104616,0.0005437503843146901,1.0,0.0010869097610291052,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,4,0.02,109.35440826416016
461,788606,879588774,0,762747016,1.0,0.4646852203392153,0.000895759043695557,1.0,0.0017899147550618233,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,4,0.04,109.35440826416016
462,788606,368231242,0,1274104548,1.0,0.7758957003520749,0.0021370286836170393,1.0,0.004264943061577494,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,4,0.06,109.35440826416016
463,788606,136131528,0,1506204262,1.0,0.9171508083433021,0.005759605815168133,1.0,0.011453245451232797,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,4,0.08,109.35440826416016
464,706348,33216644,82258,1609119146,1.0,0.9797343998536797,0.020822102012699822,0.895691891768513,0.04069809750619951,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,4,0.1,109.35440826416016
465,705868,1209218,82738,1641126572,1.0,0.9992137199087634,0.3685829252576647,0.8950832228007395,0.5221511917777616,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,4,0.12,109.35440826416016
466,654618,302474,133988,1642033316,1.0,0.9997343706897284,0.6839655957838954,0.8300951298874216,0.7499785186212048,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,4,0.14,109.35440826416016
467,654618,147732,133988,1642188058,1.0,0.9998285461522659,0.8158758646475976,0.8300951298874216,0.8229240783528896,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,4,0.16,109.35440826416016
468,647512,63698,141094,1642272092,1.0,0.9998753642752195,0.910437142334894,0.8210842930436746,0.8634552505107294,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,4,0.18,109.35440826416016
469,621464,52194,167142,1642283596,1.0,0.9998665128455679,0.9225215168527651,0.7880538570591652,0.850002461935738,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,4,0.2,109.35440826416016
470,617732,26340,170874,1642309450,1.0,0.9998799762206196,0.959103951111056,0.7833214558347261,0.862345900474496,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,4,0.22,109.35440826416016
471,617732,25764,170874,1642310026,1.0,0.999880326772289,0.959962455089076,0.7833214558347261,0.8626927411594985,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,4,0.24,109.35440826416016
472,617638,12548,170968,1642323242,1.0,0.9998883127775068,0.9800884183399822,0.7832022581618704,0.8706533445353511,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,4,0.26,109.35440826416016
473,617478,1214,171128,1642334576,1.0,0.999895113236454,0.9980377958661175,0.782999368505946,0.8775369537937239,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,4,0.28,109.35440826416016
474,605654,1214,182952,1642334576,1.0,0.9998879171896855,0.9979995649795342,0.768005822933125,0.8680262047161036,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,4,0.3,109.35440826416016
475,605550,1214,183056,1642334576,1.0,0.9998878538956341,0.9979992221028274,0.767873944656774,0.867941836215484,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,4,0.32,109.35440826416016
476,602166,1214,186440,1642334576,1.0,0.9998857944045766,0.997988000928105,0.7635828284339709,0.8651897361036678,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,4,0.34,109.35440826416016
477,585798,1214,202808,1642334576,1.0,0.9998758328946387,0.9979318991775296,0.742827216632894,0.8516870235777664,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,4,0.36,109.35440826416016
478,576928,1212,211678,1642334578,1.0,0.9998704358595623,0.9979036219600789,0.7315795213325793,0.8442358711860141,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,4,0.38,109.35440826416016
479,575908,1212,212698,1642334578,1.0,0.999869815090981,0.9978999168283892,0.7302860997760605,0.8433726823682055,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,4,0.4,109.35440826416016
480,558872,140,229734,1642335650,1.0,0.999860099454089,0.9997495581490201,0.708683423661499,0.8294219875365274,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,4,0.42,109.35440826416016
481,555936,140,232670,1642335650,1.0,0.9998583126143299,0.9997482358526533,0.7049603984752842,0.8268661289434974,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,4,0.44,109.35440826416016
482,553352,140,235254,1642335650,1.0,0.9998567400005909,0.9997470604814523,0.7016837305321035,0.8246074429736131,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,4,0.46,109.35440826416016
483,552642,80,235964,1642335710,1.0,0.9998563444127696,0.9998552617771682,0.7007834076839385,0.8240221631099925,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,4,0.48,109.35440826416016
484,546164,8,242442,1642335782,1.0,0.9998524457426411,0.9999853525995474,0.6925689127396951,0.8183593076901177,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,4,0.5,109.35440826416016
485,543138,8,245468,1642335782,1.0,0.9998506041291837,0.9999852709952757,0.6887317621220229,0.815674389826334,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,4,0.52,109.35440826416016
486,538374,8,250232,1642335782,1.0,0.9998477047747516,0.9999851406622063,0.6826907226168708,0.8114225599628633,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,4,0.54,109.35440826416016
487,507840,8,280766,1642335782,1.0,0.9998291218846951,0.9999842472550842,0.6439717679043782,0.7834292616629668,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,4,0.56,109.35440826416016
488,506212,8,282394,1642335782,1.0,0.9998281310893518,0.9999841965943661,0.6419073656553462,0.7818996529263391,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,4,0.58,109.35440826416016
489,504590,8,284016,1642335782,1.0,0.9998271439455884,0.9999841457952667,0.6398505717684116,0.7803718516181516,1,0.1,0,1e-05,10,True,8,1e-06,1e-05,4,0.6,109.35440826416016
